date_key,full_date,year,quarter,month,month_name,week_of_year,total_orders,delivered_orders,gross_revenue,net_revenue,avg_order_value,total_shipments,delivered_shipments,on_time_shipments,sla_breach_shipments,sla_breach_pct,shipping_cost,avg_shipping_cost,avg_transit_days,avg_delay_days
20220914,2022-09-14,2022,3,9,September,37,278,225,654900.23,595218.27,2141.07,334,273,251,23,6.89,63495.59,190.11,4.8,0.01
20231224,2023-12-24,2023,4,12,December,51,448,355,1159231.99,1052486.43,2349.3,449,386,363,23,5.12,87131.82,194.06,4.69,-0.09
20221023,2022-10-23,2022,4,10,October,42,562,451,1386259.7,1256089.92,2235.04,549,468,438,30,5.46,108005.35,196.73,4.8,-0.11
20230812,2023-08-12,2023,3,8,August,32,317,263,890848.65,796043.63,2511.18,325,259,240,20,6.15,65903.8,202.78,4.95,-0.01
20240714,2024-07-14,2024,3,7,July,28,261,218,682398.99,616976.29,2363.89,245,204,191,13,5.31,50337.69,205.46,5.13,-0.02
20230213,2023-02-13,2023,1,2,February,7,218,185,518977.03,471519.71,2162.93,210,178,163,15,7.14,42021.89,200.1,4.92,0.02
20220421,2022-04-21,2022,2,4,April,16,272,233,651024.74,588627.18,2164.07,248,207,192,15,6.05,50612.44,204.08,5.06,-0.07
20240512,2024-05-12,2024,2,5,May,19,270,221,674431.18,610464.78,2260.98,288,242,223,20,6.94,53731.0,186.57,4.62,0.03
20241129,2024-11-29,2024,4,11,November,48,728,589,1670269.2,1526799.25,2097.25,708,590,550,42,5.93,141310.21,199.59,4.82,-0.0
20241002,2024-10-02,2024,4,10,October,40,592,486,1456323.94,1308612.71,2210.49,482,398,365,35,7.26,92943.61,192.83,4.91,0.0
20220509,2022-05-09,2022,2,5,May,19,280,235,717550.0,656245.99,2343.74,248,209,194,15,6.05,53460.05,215.56,5.23,0.03
20250418,2025-04-18,2025,2,4,April,16,251,201,601194.61,550981.12,2195.14,248,221,208,13,5.24,49196.67,198.37,4.95,-0.01
20231019,2023-10-19,2023,4,10,October,42,573,482,1457042.8,1323150.76,2309.16,553,477,438,39,7.05,113230.27,204.76,4.99,-0.01
20221218,2022-12-18,2022,4,12,December,50,486,401,1283898.01,1172622.15,2412.8,449,396,363,33,7.35,86502.28,192.66,4.77,-0.04
20240709,2024-07-09,2024,3,7,July,28,292,243,728670.76,667905.38,2287.35,258,213,191,22,8.53,52971.26,205.31,4.94,-0.01
20230811,2023-08-11,2023,3,8,August,32,326,270,824980.76,746400.92,2289.57,312,264,243,21,6.73,63841.71,204.62,4.87,-0.03
20250920,2025-09-20,2025,3,9,September,38,315,257,671525.41,616547.1,1957.29,276,239,216,24,8.7,53640.7,194.35,5.01,0.04
20250428,2025-04-28,2025,2,4,April,18,238,191,556686.47,507265.88,2131.37,247,204,187,17,6.88,50530.43,204.58,5.23,0.01
20221028,2022-10-28,2022,4,10,October,43,536,450,1351551.9,1223276.99,2282.23,553,462,421,44,7.96,105009.42,189.89,4.86,0.02
20251113,2025-11-13,2025,4,11,November,46,701,588,1742320.12,1585351.75,2261.56,727,605,550,56,7.7,149294.64,205.36,4.95,0.02
20220906,2022-09-06,2022,3,9,September,36,299,241,750708.72,681335.78,2278.71,300,261,241,22,7.33,57208.05,190.69,4.85,0.03
20220215,2022-02-15,2022,1,2,February,7,209,173,515828.8,465200.37,2225.84,227,198,182,16,7.05,48433.57,213.36,5.11,-0.09
20230410,2023-04-10,2023,2,4,April,15,266,225,630941.09,575186.32,2162.35,251,217,197,20,7.97,49940.68,198.97,4.95,0.04
20251106,2025-11-06,2025,4,11,November,45,672,550,1577670.78,1438971.27,2141.33,677,581,531,52,7.68,128528.17,189.85,4.92,0.0
20231116,2023-11-16,2023,4,11,November,46,741,604,1864635.61,1685275.41,2274.33,689,590,550,43,6.24,134655.66,195.44,4.73,-0.01
20220104,2022-01-04,2022,1,1,January,1,221,175,619643.66,548068.8,2479.95,235,200,186,14,5.96,46118.63,196.25,5.04,0.02
20240308,2024-03-08,2024,1,3,March,10,294,249,738019.41,667177.37,2269.31,217,182,169,13,5.99,42719.41,196.86,5.01,0.03
20241009,2024-10-09,2024,4,10,October,41,533,429,1311447.39,1185873.54,2224.9,563,471,431,40,7.1,113106.26,200.9,4.99,0.01
20221116,2022-11-16,2022,4,11,November,46,745,627,1850535.21,1671163.0,2243.17,644,546,489,59,9.16,127171.82,197.47,4.96,0.02
20230730,2023-07-30,2023,3,7,July,30,266,215,682999.4,616717.52,2318.49,294,233,220,14,4.76,60920.23,207.21,4.95,-0.03
20231221,2023-12-21,2023,4,12,December,51,429,358,944604.25,863998.63,2013.98,456,388,358,31,6.8,89017.87,195.21,4.89,0.0
20241118,2024-11-18,2024,4,11,November,47,672,578,1713716.22,1550465.93,2307.24,711,605,556,54,7.59,147004.67,206.76,5.05,-0.02
20240323,2024-03-23,2024,1,3,March,12,249,213,593211.46,544177.09,2185.45,238,201,191,10,4.2,45277.78,190.24,4.69,-0.09
20251110,2025-11-10,2025,4,11,November,46,739,622,1853739.58,1693006.55,2290.94,687,589,539,53,7.71,135780.39,197.64,4.84,-0.01
20251009,2025-10-09,2025,4,10,October,41,553,454,1384187.16,1237277.83,2237.39,584,491,451,41,7.02,116431.76,199.37,4.99,0.01
20230319,2023-03-19,2023,1,3,March,11,245,202,542827.07,499761.99,2039.84,254,214,202,13,5.12,51081.89,201.11,4.86,-0.07
20251225,2025-12-25,2025,4,12,December,52,452,364,1133629.69,1029145.54,2276.87,410,342,310,35,8.54,80151.47,195.49,4.92,0.01
20250915,2025-09-15,2025,3,9,September,38,321,261,806320.8,730693.27,2276.3,306,267,247,20,6.54,59574.87,194.69,4.8,0.02
20240410,2024-04-10,2024,2,4,April,15,248,202,609142.17,557100.15,2246.37,266,220,199,21,7.89,55143.68,207.31,4.99,0.0
20230113,2023-01-13,2023,1,1,January,2,270,228,623911.41,570517.9,2113.03,232,185,168,17,7.33,43421.52,187.16,4.72,-0.01
20220923,2022-09-23,2022,3,9,September,38,269,222,699841.5,635217.24,2361.4,299,255,235,21,7.02,63425.72,212.13,5.02,0.02
20230302,2023-03-02,2023,1,3,March,9,234,187,575598.93,515176.87,2201.61,229,194,184,11,4.8,44788.6,195.58,4.75,-0.04
20240406,2024-04-06,2024,2,4,April,14,245,186,621499.62,568735.12,2321.37,271,230,210,20,7.38,54621.92,201.56,5.0,0.06
20241011,2024-10-11,2024,4,10,October,41,511,422,1209031.18,1113262.76,2178.6,519,428,389,42,8.09,104036.07,200.45,4.8,0.02
20251117,2025-11-17,2025,4,11,November,47,702,583,1787869.91,1622987.07,2311.95,719,612,560,54,7.51,137096.69,190.68,4.97,-0.02
20251018,2025-10-18,2025,4,10,October,42,532,437,1311763.68,1189354.38,2235.63,520,428,391,38,7.31,103759.51,199.54,4.84,0.05
20220828,2022-08-28,2022,3,8,August,34,301,242,796910.48,717852.9,2384.89,301,255,235,20,6.64,58971.9,195.92,5.08,-0.03
20221214,2022-12-14,2022,4,12,December,50,454,377,1142705.86,1036035.31,2282.02,496,398,371,29,5.85,101479.14,204.6,4.95,-0.08
20240923,2024-09-23,2024,3,9,September,39,305,250,748679.96,676274.69,2217.29,281,243,221,24,8.54,53474.6,190.3,5.05,0.04
20221022,2022-10-22,2022,4,10,October,42,539,452,1307093.14,1193037.26,2213.43,553,478,442,37,6.69,115035.64,208.02,5.07,-0.05
20250624,2025-06-24,2025,2,6,June,26,242,197,614690.76,560979.41,2318.1,261,221,203,20,7.66,54219.54,207.74,4.91,-0.05
20240329,2024-03-29,2024,1,3,March,13,261,207,652776.92,594095.81,2276.23,235,190,173,17,7.23,46125.99,196.28,4.67,0.04
20220124,2022-01-24,2022,1,1,January,4,238,196,525394.35,472554.22,1985.52,229,192,178,14,6.11,44819.06,195.72,4.84,-0.01
20250818,2025-08-18,2025,3,8,August,34,287,233,723231.47,658239.55,2293.52,300,252,232,20,6.67,59940.18,199.8,5.02,-0.02
20230706,2023-07-06,2023,3,7,July,27,269,226,690592.98,629071.52,2338.56,297,257,238,20,6.73,56941.85,191.72,4.55,-0.04
20251127,2025-11-27,2025,4,11,November,48,744,616,1853845.15,1680240.01,2258.39,677,564,519,46,6.79,131742.39,194.6,4.86,0.01
20250831,2025-08-31,2025,3,8,August,35,291,237,761250.49,698102.66,2398.98,309,259,239,20,6.47,64365.98,208.3,5.22,-0.01
20241226,2024-12-26,2024,4,12,December,52,479,385,1269131.0,1149497.8,2399.79,468,391,367,26,5.56,90613.16,193.62,4.91,-0.06
20250603,2025-06-03,2025,2,6,June,23,261,217,681281.68,607694.6,2328.33,275,232,211,21,7.64,52761.49,191.86,4.81,0.02
20220216,2022-02-16,2022,1,2,February,7,207,161,566150.69,512269.37,2474.73,214,179,160,19,8.88,42125.33,196.85,4.87,0.06
20230109,2023-01-09,2023,1,1,January,2,258,212,615968.52,556990.82,2158.88,231,210,192,18,7.79,43335.94,187.6,4.88,-0.07
20230814,2023-08-14,2023,3,8,August,33,268,222,645687.79,587675.26,2192.82,312,250,222,28,8.97,62446.71,200.15,5.28,0.08
20220109,2022-01-09,2022,1,1,January,1,252,200,556140.05,503396.37,1997.6,221,183,164,20,9.05,44183.57,199.93,5.04,0.1
20240411,2024-04-11,2024,2,4,April,15,252,210,631099.07,577214.41,2290.53,243,211,198,14,5.76,49279.1,202.79,4.53,-0.06
20220707,2022-07-07,2022,3,7,July,27,287,232,699385.09,630696.16,2197.55,259,220,203,17,6.56,48885.8,188.75,4.89,0.04
20220516,2022-05-16,2022,2,5,May,20,265,214,594949.82,540952.98,2041.33,266,215,197,18,6.77,52650.87,197.94,5.27,0.04
20230807,2023-08-07,2023,3,8,August,32,288,231,751006.78,678172.77,2354.77,282,229,211,19,6.74,55408.53,196.48,5.18,0.02
20220822,2022-08-22,2022,3,8,August,34,306,248,766593.46,699060.52,2284.51,286,254,231,24,8.39,53530.41,187.17,4.66,0.07
20230710,2023-07-10,2023,3,7,July,28,283,231,779138.61,705725.02,2493.73,286,238,215,23,8.04,57859.15,202.3,5.13,0.01
20231214,2023-12-14,2023,4,12,December,50,525,422,1190111.46,1087991.91,2072.37,441,367,333,35,7.94,86617.68,196.41,5.02,0.05
20230701,2023-07-01,2023,3,7,July,26,285,234,723557.2,645812.29,2266.01,285,234,215,21,7.37,51618.41,181.12,4.51,0.01
20240516,2024-05-16,2024,2,5,May,20,263,226,676919.76,615381.45,2339.85,295,247,226,22,7.46,58339.17,197.76,5.0,0.04
20250929,2025-09-29,2025,3,9,September,40,303,254,755433.0,694562.34,2292.28,290,250,226,25,8.62,59202.61,204.15,5.01,0.07
20220410,2022-04-10,2022,2,4,April,14,242,197,583844.52,532779.17,2201.57,262,218,203,15,5.73,53130.7,202.79,5.12,-0.01
20240514,2024-05-14,2024,2,5,May,20,268,214,648181.42,590759.26,2204.33,265,238,225,13,4.91,52326.0,197.46,4.89,-0.13
20240313,2024-03-13,2024,1,3,March,11,280,234,600665.06,543309.49,1940.39,256,219,197,23,8.98,49428.33,193.08,4.88,0.06
20230526,2023-05-26,2023,2,5,May,21,276,228,642698.64,583886.37,2115.53,295,250,224,27,9.15,58485.4,198.26,4.9,0.05
20240219,2024-02-19,2024,1,2,February,8,226,184,547486.38,495135.18,2190.86,194,171,157,14,7.22,39285.55,202.5,4.84,-0.05
20230911,2023-09-11,2023,3,9,September,37,291,235,782724.21,707537.41,2431.4,305,262,239,23,7.54,58903.1,193.12,5.05,0.03
20220105,2022-01-05,2022,1,1,January,1,239,189,586446.03,523403.06,2189.97,203,175,163,12,5.91,40813.66,201.05,5.01,-0.01
20220405,2022-04-05,2022,2,4,April,14,242,189,536594.43,495759.95,2048.59,234,206,191,17,7.26,48199.09,205.98,5.07,0.05
20230228,2023-02-28,2023,1,2,February,9,207,179,496988.07,451496.03,2181.14,230,199,187,14,6.09,44542.92,193.66,4.8,-0.07
20230717,2023-07-17,2023,3,7,July,29,287,232,680131.43,615646.67,2145.11,314,258,238,21,6.69,61706.19,196.52,5.09,-0.01
20250528,2025-05-28,2025,2,5,May,22,285,239,680282.03,613246.47,2151.74,257,216,201,15,5.84,51531.22,200.51,5.09,-0.02
20250426,2025-04-26,2025,2,4,April,17,239,200,649862.5,583999.77,2443.51,261,212,200,13,4.98,52059.02,199.46,5.04,0.0
20220702,2022-07-02,2022,3,7,July,26,275,226,662221.35,602002.39,2189.1,254,216,201,15,5.91,48174.18,189.66,4.85,0.0
20230712,2023-07-12,2023,3,7,July,28,270,222,766882.27,697769.49,2584.33,284,245,222,23,8.1,56585.25,199.24,4.71,0.01
20250111,2025-01-11,2025,1,1,January,2,205,167,533439.59,483548.81,2358.77,222,179,171,8,3.6,43831.69,197.44,4.62,-0.11
20220911,2022-09-11,2022,3,9,September,36,319,273,888947.99,810674.18,2541.3,302,268,251,17,5.63,62785.0,207.9,5.08,-0.07
20240616,2024-06-16,2024,2,6,June,24,236,188,553323.13,498942.82,2114.16,278,232,215,17,6.12,53490.35,192.41,4.85,-0.02
20250505,2025-05-05,2025,2,5,May,19,282,232,756363.19,678333.61,2405.44,300,253,239,15,5.0,58678.76,195.6,4.91,-0.02
20230505,2023-05-05,2023,2,5,May,18,253,205,611236.88,556374.03,2199.11,260,210,190,21,8.08,50890.38,195.73,5.04,0.02
20240721,2024-07-21,2024,3,7,July,29,298,240,727168.13,662311.78,2222.52,277,237,215,22,7.94,56690.24,204.66,5.27,0.03
20231208,2023-12-08,2023,4,12,December,49,464,373,1198986.52,1098400.74,2367.24,481,417,384,35,7.28,94692.58,196.87,4.93,0.01
20220918,2022-09-18,2022,3,9,September,37,311,253,807340.3,725260.19,2332.03,292,251,233,18,6.16,59253.52,202.92,5.08,-0.07
20230308,2023-03-08,2023,1,3,March,10,242,209,637197.29,580396.41,2398.33,240,204,189,16,6.67,50500.96,210.42,4.97,-0.01
20230907,2023-09-07,2023,3,9,September,36,324,279,827070.15,751065.51,2318.1,298,247,229,18,6.04,55510.59,186.28,4.93,-0.02
20230928,2023-09-28,2023,3,9,September,39,338,284,817728.34,741705.92,2194.4,263,217,195,23,8.75,52423.99,199.33,4.9,0.06
20250506,2025-05-06,2025,2,5,May,19,285,229,685197.71,623656.28,2188.27,263,222,203,20,7.6,53159.7,202.13,5.11,0.05
20221110,2022-11-10,2022,4,11,November,45,732,599,1892735.82,1720760.1,2350.77,721,603,548,58,8.04,140948.36,195.49,4.92,-0.01
20220301,2022-03-01,2022,1,3,March,9,237,196,584548.69,532153.81,2245.37,224,182,170,14,6.25,44541.27,198.84,5.05,-0.03
20230630,2023-06-30,2023,2,6,June,26,266,218,681179.85,619536.31,2329.08,248,204,193,11,4.44,52015.2,209.74,4.99,-0.09
20231211,2023-12-11,2023,4,12,December,50,486,419,1165619.9,1056523.99,2173.92,445,365,338,28,6.29,88681.36,199.28,4.69,-0.05
20230106,2023-01-06,2023,1,1,January,1,209,172,594963.14,535902.2,2564.13,215,179,164,15,6.98,41388.54,192.5,4.92,-0.03
20250112,2025-01-12,2025,1,1,January,2,237,195,569785.55,507601.48,2141.78,205,170,159,11,5.37,40426.51,197.2,4.91,-0.06
20230201,2023-02-01,2023,1,2,February,5,208,179,532513.56,486155.56,2337.29,226,193,177,16,7.08,42919.36,189.91,4.53,-0.02
20250127,2025-01-27,2025,1,1,January,5,222,179,543727.23,501401.85,2258.57,209,182,175,7,3.35,39334.01,188.2,4.44,-0.18
20220604,2022-06-04,2022,2,6,June,22,262,216,619514.02,563545.9,2150.94,268,229,203,28,10.45,51269.15,191.3,4.99,0.04
20250316,2025-03-16,2025,1,3,March,11,250,206,597902.16,546812.77,2187.25,262,220,199,22,8.4,53471.27,204.09,5.28,0.07
20250307,2025-03-07,2025,1,3,March,10,254,213,676733.71,602542.69,2372.22,249,209,190,20,8.03,47316.65,190.03,4.9,-0.02
20240212,2024-02-12,2024,1,2,February,7,218,176,526905.15,476505.94,2185.81,231,194,179,15,6.49,45465.56,196.82,4.73,0.08
20250707,2025-07-07,2025,3,7,July,28,280,222,674287.62,609358.5,2176.28,274,223,207,19,6.93,50579.8,184.6,4.57,-0.03
20250417,2025-04-17,2025,2,4,April,16,275,229,732774.54,661274.77,2404.64,248,197,178,19,7.66,51360.65,207.1,4.76,-0.04
20250408,2025-04-08,2025,2,4,April,15,278,233,625094.47,572757.68,2060.28,242,203,190,13,5.37,47171.61,194.92,4.6,-0.06
20220214,2022-02-14,2022,1,2,February,7,211,163,496140.9,447461.81,2120.67,217,181,163,19,8.76,42451.19,195.63,5.01,0.07
20220717,2022-07-17,2022,3,7,July,28,286,239,692427.5,630185.93,2203.45,283,243,224,19,6.71,53040.01,187.42,4.78,-0.03
20230122,2023-01-22,2023,1,1,January,3,219,181,501097.91,453231.25,2069.55,186,148,138,11,5.91,37324.01,200.67,4.82,-0.07
20240522,2024-05-22,2024,2,5,May,21,282,238,701475.9,636462.3,2256.96,281,227,203,25,8.9,54999.57,195.73,5.0,0.05
20250301,2025-03-01,2025,1,3,March,9,268,214,684202.69,623627.02,2326.97,230,186,170,16,6.96,44758.64,194.6,5.07,-0.03
20220210,2022-02-10,2022,1,2,February,6,215,176,537979.55,487610.92,2267.96,197,166,152,14,7.11,37542.0,190.57,4.78,-0.05
20220303,2022-03-03,2022,1,3,March,9,259,214,737474.43,667313.24,2576.5,231,201,188,14,6.06,44163.25,191.18,4.94,0.0
20230222,2023-02-22,2023,1,2,February,8,224,184,572607.42,517868.59,2311.91,224,179,165,15,6.7,44096.96,196.86,5.06,-0.05
20220429,2022-04-29,2022,2,4,April,17,277,211,635350.23,569813.55,2057.09,298,252,235,18,6.04,56600.68,189.94,4.56,-0.05
20250504,2025-05-04,2025,2,5,May,18,288,238,723326.54,657238.19,2282.08,282,235,213,23,8.16,55572.87,197.07,4.98,0.04
20250305,2025-03-05,2025,1,3,March,10,250,200,621626.86,559585.41,2238.34,216,192,174,18,8.33,39936.12,184.89,4.83,0.05
20220804,2022-08-04,2022,3,8,August,31,293,252,692313.41,622466.97,2124.46,281,254,223,32,11.39,58847.62,209.42,5.11,0.06
20231107,2023-11-07,2023,4,11,November,45,669,538,1602910.83,1443277.68,2157.37,668,574,539,36,5.39,130527.01,195.4,5.0,-0.07
20240826,2024-08-26,2024,3,8,August,35,301,250,731251.65,664301.63,2206.98,299,242,218,24,8.03,55063.74,184.16,4.7,0.04
20250909,2025-09-09,2025,3,9,September,37,341,277,909480.89,820250.97,2405.43,320,270,254,17,5.31,66663.48,208.32,4.86,-0.05
20240605,2024-06-05,2024,2,6,June,23,256,201,596392.62,552979.64,2160.08,237,206,186,21,8.86,44026.42,185.77,4.74,0.01
20241111,2024-11-11,2024,4,11,November,46,695,565,1671531.04,1513740.74,2178.04,693,591,550,43,6.2,143435.59,206.98,5.04,-0.06
20230118,2023-01-18,2023,1,1,January,3,238,189,577214.58,518757.5,2179.65,208,174,164,11,5.29,42107.11,202.44,5.08,-0.08
20220628,2022-06-28,2022,2,6,June,26,250,204,593014.1,536881.56,2147.53,268,225,207,21,7.84,53088.46,198.09,4.99,-0.0
20251119,2025-11-19,2025,4,11,November,47,678,558,1628500.7,1475527.65,2176.29,702,585,537,50,7.12,138705.61,197.59,4.81,-0.02
20240205,2024-02-05,2024,1,2,February,6,243,191,684766.12,622898.13,2563.37,215,173,159,14,6.51,45311.85,210.75,5.09,0.0
20220810,2022-08-10,2022,3,8,August,32,278,218,680023.18,621761.0,2236.55,303,264,237,27,8.91,62859.49,207.46,5.01,0.02
20240914,2024-09-14,2024,3,9,September,37,302,249,694073.34,637348.69,2110.43,305,253,236,18,5.9,61586.28,201.92,4.98,0.01
20220408,2022-04-08,2022,2,4,April,14,257,209,600166.28,549647.76,2138.71,241,208,190,18,7.47,44717.68,185.55,4.92,0.01
20231017,2023-10-17,2023,4,10,October,42,514,420,1255472.0,1138384.97,2214.76,543,458,411,49,9.02,110413.91,203.34,4.97,0.07
20220501,2022-05-01,2022,2,5,May,17,270,220,599983.94,544336.53,2016.06,276,240,224,17,6.16,51659.19,187.17,4.89,-0.05
20230805,2023-08-05,2023,3,8,August,31,290,232,695092.02,629926.43,2172.16,291,249,236,13,4.47,58067.74,199.55,4.94,-0.1
20251116,2025-11-16,2025,4,11,November,46,722,614,1837743.75,1674835.41,2319.72,698,588,536,54,7.74,136061.31,194.93,4.86,0.02
20220716,2022-07-16,2022,3,7,July,28,275,240,652992.12,600663.24,2184.23,304,249,225,24,7.89,62443.13,205.41,5.18,0.01
20221213,2022-12-13,2022,4,12,December,50,492,412,1204363.11,1080753.94,2196.65,492,426,389,40,8.13,96019.01,195.16,4.91,0.0
20241014,2024-10-14,2024,4,10,October,42,552,451,1375738.07,1247301.29,2259.6,583,486,450,38,6.52,115963.42,198.91,4.99,-0.01
20221122,2022-11-22,2022,4,11,November,47,752,625,1867089.77,1697838.31,2257.76,668,567,516,53,7.93,135864.88,203.39,4.9,0.03
20220521,2022-05-21,2022,2,5,May,20,259,216,669847.55,604666.05,2334.62,258,218,196,24,9.3,50405.46,195.37,4.79,0.07
20251017,2025-10-17,2025,4,10,October,42,569,469,1421674.96,1299515.86,2283.86,529,459,420,39,7.37,104007.58,196.61,4.91,-0.04
20221129,2022-11-29,2022,4,11,November,48,690,558,1708013.22,1533738.78,2222.81,688,581,531,50,7.27,137109.21,199.29,4.82,0.03
20221101,2022-11-01,2022,4,11,November,44,723,591,1841469.03,1672809.5,2313.71,568,469,433,38,6.69,116619.92,205.32,4.81,-0.02
20220525,2022-05-25,2022,2,5,May,21,252,209,635269.66,582839.48,2312.86,272,234,218,17,6.25,53489.54,196.65,4.9,-0.04
20231129,2023-11-29,2023,4,11,November,48,712,595,1697073.73,1537718.37,2159.72,714,591,549,44,6.16,143463.21,200.93,4.91,-0.0
20240925,2024-09-25,2024,3,9,September,39,283,235,763549.62,687042.22,2427.71,305,250,227,25,8.2,60905.34,199.69,4.92,0.05
20250410,2025-04-10,2025,2,4,April,15,227,196,511464.21,469731.44,2069.3,264,227,208,20,7.58,49953.26,189.22,4.64,0.02
20230406,2023-04-06,2023,2,4,April,14,260,216,628899.52,572028.35,2200.11,233,188,177,12,5.15,41490.79,178.07,4.66,-0.02
20251008,2025-10-08,2025,4,10,October,41,607,504,1480878.09,1349277.17,2222.86,569,479,445,34,5.98,110492.75,194.19,4.86,-0.02
20250123,2025-01-23,2025,1,1,January,4,204,176,509547.72,459014.44,2250.07,210,179,168,11,5.24,38669.72,184.14,4.49,-0.01
20221107,2022-11-07,2022,4,11,November,45,665,542,1662058.53,1509669.89,2270.18,705,596,537,61,8.65,143038.34,202.89,5.06,0.02
20250420,2025-04-20,2025,2,4,April,16,239,209,607052.01,549991.97,2301.22,232,203,183,21,9.05,45074.34,194.29,4.68,0.06
20231109,2023-11-09,2023,4,11,November,45,714,575,1753909.65,1597334.56,2237.16,725,612,558,55,7.59,141389.69,195.02,4.9,0.02
20221206,2022-12-06,2022,4,12,December,49,422,356,1014795.36,931873.83,2208.23,432,349,320,29,6.71,86773.05,200.86,4.96,-0.01
20221109,2022-11-09,2022,4,11,November,45,728,589,1812046.81,1633045.02,2243.19,733,606,562,46,6.28,144971.72,197.78,4.88,-0.02
20220814,2022-08-14,2022,3,8,August,32,278,223,749810.87,676147.12,2432.18,263,214,195,20,7.6,49379.5,187.75,4.86,0.01
20220314,2022-03-14,2022,1,3,March,11,234,194,590530.32,537979.42,2299.06,237,190,177,14,5.91,45167.96,190.58,4.66,-0.07
20240727,2024-07-27,2024,3,7,July,30,277,243,717822.76,649748.67,2345.66,290,236,212,24,8.28,53564.64,184.71,4.72,-0.04
20231008,2023-10-08,2023,4,10,October,40,556,467,1481773.81,1352096.86,2431.83,535,442,410,35,6.54,104231.68,194.83,4.86,-0.05
20220407,2022-04-07,2022,2,4,April,14,233,192,620696.02,564935.46,2424.62,238,195,176,19,7.98,48676.69,204.52,5.29,-0.02
20240527,2024-05-27,2024,2,5,May,22,273,218,737265.56,659909.72,2417.25,269,222,208,14,5.2,53632.95,199.38,4.92,-0.09
20251122,2025-11-22,2025,4,11,November,47,714,582,1835239.76,1661449.27,2326.96,710,590,529,62,8.73,139914.4,197.06,5.0,0.08
20230320,2023-03-20,2023,1,3,March,12,221,178,542351.64,495450.9,2241.86,254,217,203,14,5.51,50938.75,200.55,5.0,-0.07
20250926,2025-09-26,2025,3,9,September,39,302,246,783543.97,702627.39,2326.58,294,238,222,18,6.12,55980.57,190.41,4.66,0.03
20251105,2025-11-05,2025,4,11,November,45,709,587,1693241.59,1523874.69,2149.33,747,631,578,56,7.5,150497.15,201.47,4.89,0.03
20230223,2023-02-23,2023,1,2,February,8,216,167,503069.86,456319.46,2112.59,211,181,163,18,8.53,41838.36,198.29,5.07,0.02
20220107,2022-01-07,2022,1,1,January,1,214,183,490957.45,442801.98,2069.17,223,184,172,15,6.73,43014.4,192.89,4.97,0.04
20231128,2023-11-28,2023,4,11,November,48,723,601,1817777.16,1653449.46,2286.93,749,633,592,41,5.47,149151.67,199.13,4.82,-0.06
20240428,2024-04-28,2024,2,4,April,17,272,225,664703.19,601721.36,2212.21,265,221,198,23,8.68,54137.42,204.29,5.24,0.05
20240309,2024-03-09,2024,1,3,March,10,246,211,619978.38,560707.54,2279.3,276,230,212,18,6.52,56421.68,204.43,4.94,-0.03
20241008,2024-10-08,2024,4,10,October,41,563,458,1397251.71,1265218.74,2247.28,556,480,437,44,7.91,109692.72,197.29,4.82,0.03
20250518,2025-05-18,2025,2,5,May,20,305,247,764924.38,691454.76,2267.06,248,215,198,18,7.26,47682.48,192.27,4.85,0.04
20250625,2025-06-25,2025,2,6,June,26,251,207,610636.16,552847.64,2202.58,261,216,204,13,4.98,53814.2,206.18,4.97,-0.01
20250202,2025-02-02,2025,1,2,February,5,220,186,473175.01,430150.33,1955.23,223,178,169,10,4.48,44476.77,199.45,4.92,-0.11
20241106,2024-11-06,2024,4,11,November,45,683,551,1676986.14,1518137.61,2222.75,718,607,563,47,6.55,145043.08,202.01,4.94,-0.01
20230903,2023-09-03,2023,3,9,September,35,318,258,825419.58,755481.37,2375.73,313,271,247,26,8.31,65028.88,207.76,5.15,0.06
20250304,2025-03-04,2025,1,3,March,10,235,195,634454.28,576838.56,2454.63,228,190,177,14,6.14,41684.2,182.83,4.61,0.02
20230715,2023-07-15,2023,3,7,July,28,275,219,742939.29,661419.47,2405.16,286,238,210,32,11.19,57430.24,200.81,4.82,0.08
20250128,2025-01-28,2025,1,1,January,5,236,201,591207.87,536804.48,2274.6,217,188,179,9,4.15,40772.0,187.89,4.71,-0.02
20250524,2025-05-24,2025,2,5,May,21,295,253,774076.69,706109.88,2393.59,259,220,201,19,7.34,53983.57,208.43,5.19,0.0
20251101,2025-11-01,2025,4,11,November,44,760,621,1850299.05,1675281.0,2204.32,637,550,504,47,7.38,123316.84,193.59,4.81,-0.02
20230828,2023-08-28,2023,3,8,August,35,278,232,713531.39,645708.11,2322.69,281,229,213,17,6.05,57311.66,203.96,5.03,-0.05
20231022,2023-10-22,2023,4,10,October,42,556,464,1300347.08,1169304.28,2103.07,548,458,428,31,5.66,106778.39,194.85,4.85,-0.01
20241229,2024-12-29,2024,4,12,December,52,481,380,1235552.67,1118542.83,2325.45,498,420,392,30,6.02,99694.86,200.19,5.03,0.02
20251011,2025-10-11,2025,4,10,October,41,550,455,1451613.08,1301262.03,2365.93,555,469,432,39,7.03,104700.05,188.65,4.84,-0.01
20230425,2023-04-25,2023,2,4,April,17,262,221,617392.94,562485.32,2146.89,267,223,206,17,6.37,52366.07,196.13,4.86,0.04
20250224,2025-02-24,2025,1,2,February,9,209,173,556511.69,493335.6,2360.46,213,173,153,20,9.39,41231.86,193.58,5.0,0.07
20230522,2023-05-22,2023,2,5,May,21,294,245,707242.09,641595.83,2182.3,278,236,221,15,5.4,53523.58,192.53,4.72,-0.08
