date_key,full_date,year,quarter,month,month_name,week_of_year,total_orders,delivered_orders,gross_revenue,net_revenue,avg_order_value,total_shipments,delivered_shipments,on_time_shipments,shipping_cost,avg_shipping_cost,sla_breach_shipments,sla_breach_pct,avg_transit_days,avg_delay_days
20240813,2024-08-13,2024,3,8,August,33,306,260,813525.8300000001,739266.73,2415.904346405229,272,253,253,56648.02,208.2647794117647,19,6.99,5.055147058823529,-0.01838235294117647
20240814,2024-08-14,2024,3,8,August,33,297,236,727960.68,662115.14,2229.3439057239057,290,270,270,57140.259999999995,197.0353793103448,19,6.55,5.206896551724138,0.041379310344827586
20240815,2024-08-15,2024,3,8,August,33,285,231,723204.3300000001,656685.81,2304.1607368421055,247,221,221,50164.54000000001,203.09530364372472,26,10.53,5.048582995951417,0.05263157894736842
20240816,2024-08-16,2024,3,8,August,33,284,237,680713.4299999999,620459.03,2184.7148943661973,250,235,235,50363.950000000004,201.4558,15,6.0,4.968,-0.012
20240817,2024-08-17,2024,3,8,August,33,309,258,769111.8200000001,692435.2400000001,2240.89074433657,247,230,230,49333.770000000004,199.73186234817814,17,6.88,4.959514170040486,0.06882591093117409
20240818,2024-08-18,2024,3,8,August,33,299,240,741481.09,670966.6599999999,2244.0356521739127,266,241,241,56060.46,210.7536090225564,25,9.4,5.2443609022556394,0.04887218045112782
20240819,2024-08-19,2024,3,8,August,34,316,254,830032.1199999999,751723.26,2378.871075949367,300,275,275,57818.88,192.7296,25,8.33,4.93,0.0
20240820,2024-08-20,2024,3,8,August,34,299,255,723918.3300000001,662509.6799999999,2215.7514381270903,250,231,231,50488.95999999999,201.95583999999997,19,7.6,4.86,0.036
20240821,2024-08-21,2024,3,8,August,34,323,265,780061.3699999999,707831.4199999998,2191.4285448916403,271,250,250,54230.119999999995,200.1111439114391,21,7.75,5.047970479704797,0.01845018450184502
20240822,2024-08-22,2024,3,8,August,34,307,241,750855.1400000001,684722.7600000001,2230.3672964169386,286,267,267,52230.409999999996,182.62381118881117,19,6.64,4.734265734265734,0.038461538461538464
20240823,2024-08-23,2024,3,8,August,34,283,222,677165.9700000001,622105.6599999999,2198.253215547703,280,263,263,60282.390000000014,215.29425000000006,17,6.07,5.328571428571428,0.0
20240824,2024-08-24,2024,3,8,August,34,287,237,775890.1099999999,700754.06,2441.6517770034843,273,254,254,53802.72000000001,197.07956043956048,19,6.96,5.117216117216117,0.007326007326007326
20240825,2024-08-25,2024,3,8,August,34,314,251,866926.8799999999,778501.13,2479.3029617834395,250,226,226,51898.85999999999,207.59543999999997,24,9.6,5.184,0.056
20240826,2024-08-26,2024,3,8,August,35,301,250,731251.6500000001,664301.6299999998,2206.9821594684377,283,262,262,57719.09999999999,203.9544169611307,21,7.42,4.872791519434629,0.01060070671378092
20240827,2024-08-27,2024,3,8,August,35,268,222,688396.42,616420.3400000001,2300.0758955223882,263,244,244,50463.24,191.8754372623574,19,7.22,4.836501901140684,0.0076045627376425855
20240828,2024-08-28,2024,3,8,August,35,291,227,690051.96,626689.23,2153.571237113402,262,242,242,49744.49999999999,189.86450381679387,20,7.63,5.0038167938931295,0.06870229007633588
20240829,2024-08-29,2024,3,8,August,35,287,235,675926.3,607578.7999999999,2116.999303135888,252,228,228,48152.59,191.08170634920634,24,9.52,5.134920634920635,0.051587301587301584
20240830,2024-08-30,2024,3,8,August,35,358,303,900231.52,813088.6100000001,2271.1972346368716,298,277,277,60262.01000000001,202.22151006711414,21,7.05,4.973154362416107,0.010067114093959731
20240831,2024-08-31,2024,3,8,August,35,299,255,689788.95,627212.32,2097.700066889632,284,263,263,56659.85,199.50651408450705,21,7.39,4.588028169014085,0.03169014084507042
20240901,2024-09-01,2024,3,9,September,35,303,262,740688.59,663664.7000000001,2190.312541254126,272,251,251,50134.270000000004,184.31716911764707,21,7.72,4.511029411764706,0.04779411764705882
20240902,2024-09-02,2024,3,9,September,36,342,274,807844.0399999999,731771.6900000001,2139.6833040935676,294,268,268,59567.85999999999,202.61176870748298,26,8.84,5.214285714285714,0.006802721088435374
20240903,2024-09-03,2024,3,9,September,36,328,264,841790.6000000002,766692.84,2337.478170731707,289,266,266,57038.86,197.36629757785468,23,7.96,4.948096885813149,0.06920415224913495
20240904,2024-09-04,2024,3,9,September,36,319,261,742523.4300000002,683371.32,2142.229843260188,304,273,273,58948.39,193.90917763157896,31,10.2,4.9243421052631575,0.12828947368421054
20240905,2024-09-05,2024,3,9,September,36,317,271,771034.2000000001,706744.84,2229.4789905362777,274,254,254,53453.350000000006,195.0852189781022,20,7.3,4.817518248175182,0.06204379562043796
20240906,2024-09-06,2024,3,9,September,36,315,258,772032.95,695364.36,2207.5059047619047,290,274,274,55261.590000000004,190.55720689655175,16,5.52,4.620689655172414,-0.0034482758620689655
20240907,2024-09-07,2024,3,9,September,36,275,220,795067.35,717776.6499999999,2610.096909090909,277,252,252,55959.95,202.0214801444043,25,9.03,5.0830324909747295,0.05415162454873646
20240908,2024-09-08,2024,3,9,September,36,296,242,764169.8899999999,699340.7999999999,2362.6378378378377,272,244,244,52939.880000000005,194.6319117647059,28,10.29,4.897058823529412,0.1213235294117647
20240909,2024-09-09,2024,3,9,September,37,318,249,817189.5200000001,748645.9800000001,2354.2326415094344,287,264,264,54798.469999999994,190.93543554006968,23,8.01,4.878048780487805,0.03484320557491289
20240910,2024-09-10,2024,3,9,September,37,308,260,803056.7699999998,726396.05,2358.428733766234,276,255,255,50677.83,183.61532608695651,21,7.61,4.86231884057971,0.07971014492753623
20240911,2024-09-11,2024,3,9,September,37,324,257,905677.0599999998,811670.95,2505.1572530864196,284,263,263,53219.229999999996,187.39165492957744,20,7.04,4.809859154929577,0.007042253521126761
20240912,2024-09-12,2024,3,9,September,37,312,257,849895.3400000001,770977.0399999999,2471.080256410256,269,249,249,52054.630000000005,193.51163568773237,20,7.43,4.836431226765799,0.0
20240913,2024-09-13,2024,3,9,September,37,288,237,687034.2899999999,609869.16,2117.60125,290,267,267,56423.43,194.56355172413794,23,7.93,4.906896551724138,0.027586206896551724
20240914,2024-09-14,2024,3,9,September,37,302,249,694073.3400000001,637348.69,2110.4261258278143,248,228,228,51229.57999999999,206.57088709677413,20,8.06,4.895161290322581,-0.016129032258064516
20240915,2024-09-15,2024,3,9,September,37,312,259,796685.94,723390.5099999999,2318.5593269230767,283,264,264,59074.090000000004,208.74236749116608,19,6.71,4.992932862190813,0.0035335689045936395
20240916,2024-09-16,2024,3,9,September,38,331,275,794484.9199999999,725212.86,2190.975407854985,286,256,256,56329.83,196.95744755244755,30,10.49,5.171328671328672,0.10839160839160839
20240917,2024-09-17,2024,3,9,September,38,319,256,817280.2,733208.6500000001,2298.459717868339,293,275,275,58144.89,198.44672354948804,18,6.14,4.856655290102389,0.006825938566552901
20240918,2024-09-18,2024,3,9,September,38,303,253,732440.1100000001,664124.1599999999,2191.828910891089,298,271,271,54936.89,184.35197986577182,27,9.06,4.8120805369127515,0.087248322147651
20240919,2024-09-19,2024,3,9,September,38,314,242,722993.0099999999,651343.6599999999,2074.342866242038,299,276,276,61855.70000000001,206.87525083612044,23,7.69,5.150501672240803,0.07023411371237458
20240920,2024-09-20,2024,3,9,September,38,292,236,760223.7399999998,682324.0,2336.72602739726,289,260,260,53346.55000000002,184.59013840830457,29,10.03,4.768166089965398,0.08996539792387544
20240921,2024-09-21,2024,3,9,September,38,323,270,798709.4499999998,720781.04,2231.5202476780187,258,237,237,51566.78,199.87124031007752,21,8.14,4.658914728682171,0.027131782945736434
20240922,2024-09-22,2024,3,9,September,38,301,259,695123.0700000001,634566.3599999999,2108.193887043189,265,237,237,51581.82,194.64837735849056,28,10.57,5.10188679245283,0.07547169811320754
20240923,2024-09-23,2024,3,9,September,39,305,250,748679.9599999998,676274.69,2217.2940655737702,292,273,273,57216.310000000005,195.9462671232877,19,6.51,4.989726027397261,0.0
20240924,2024-09-24,2024,3,9,September,39,342,283,836687.95,762799.9299999999,2230.409152046783,296,282,282,60797.89,205.39827702702704,14,4.73,4.989864864864865,-0.016891891891891893
20240925,2024-09-25,2024,3,9,September,39,283,235,763549.6199999999,687042.22,2427.7110247349824,286,259,259,57742.84000000002,201.89804195804203,27,9.44,4.9825174825174825,0.07692307692307693
20240926,2024-09-26,2024,3,9,September,39,345,289,837724.76,769984.8700000001,2231.840202898551,279,252,252,56236.56999999999,201.56476702508957,27,9.68,5.114695340501792,0.11827956989247312
20240927,2024-09-27,2024,3,9,September,39,304,239,817213.17,743212.07,2444.7765460526316,264,237,237,53749.48,203.59651515151518,27,10.23,5.238636363636363,0.11363636363636363
20240928,2024-09-28,2024,3,9,September,39,291,243,733884.1000000001,663379.55,2279.654810996564,292,268,268,58304.03,199.67133561643834,24,8.22,4.815068493150685,0.003424657534246575
20240929,2024-09-29,2024,3,9,September,39,317,261,736672.71,674533.5499999999,2127.8660883280754,272,240,240,51603.990000000005,189.72055147058825,32,11.76,4.661764705882353,0.14338235294117646
20240930,2024-09-30,2024,3,9,September,40,297,241,692860.0800000002,623969.6699999999,2100.9079797979794,270,248,248,52663.73,195.05085185185186,22,8.15,4.866666666666666,0.03333333333333333
20241001,2024-10-01,2024,4,10,October,40,552,468,1416592.89,1274888.2,2309.580072463768,319,291,291,62657.43999999999,196.41830721003132,28,8.78,4.915360501567398,0.05329153605015674
20241002,2024-10-02,2024,4,10,October,40,592,486,1456323.9400000002,1308612.71,2210.4944425675676,390,355,355,72269.66,185.3068205128205,35,8.97,4.861538461538461,0.07435897435897436
20241003,2024-10-03,2024,4,10,October,40,557,459,1383434.0700000003,1246913.52,2238.6239138240576,513,485,485,101254.28999999998,197.37678362573095,28,5.46,5.074074074074074,0.009746588693957114
20241004,2024-10-04,2024,4,10,October,40,598,503,1502907.4800000002,1365901.92,2284.116923076923,543,506,506,107485.25999999998,197.9470718232044,36,6.63,4.87292817679558,0.03867403314917127
20241005,2024-10-05,2024,4,10,October,40,574,465,1486551.33,1338814.7199999997,2332.429825783972,512,468,468,103652.29,202.44587890625,44,8.59,4.9609375,0.033203125
20241006,2024-10-06,2024,4,10,October,40,562,460,1364971.0299999993,1234948.6000000003,2197.4174377224203,524,469,469,105610.73000000001,201.54719465648856,55,10.5,5.124045801526718,0.08969465648854962
20241007,2024-10-07,2024,4,10,October,41,539,437,1345337.8399999996,1222636.7699999996,2268.3428014842293,528,485,485,105994.97000000002,200.74804924242426,43,8.14,5.143939393939394,0.02462121212121212
20241008,2024-10-08,2024,4,10,October,41,563,458,1397251.71,1265218.7400000002,2247.280177619894,474,434,434,101407.4,213.93966244725738,40,8.44,5.19198312236287,0.027426160337552744
20241009,2024-10-09,2024,4,10,October,41,533,429,1311447.3900000001,1185873.5399999998,2224.903452157598,487,441,441,95788.20000000001,196.69034907597538,46,9.45,4.921971252566735,0.043121149897330596
20241010,2024-10-10,2024,4,10,October,41,537,419,1366230.69,1232131.67,2294.4723836126627,511,465,465,97665.53,191.12628180039138,46,9.0,4.778864970645793,0.060665362035225046
20241011,2024-10-11,2024,4,10,October,41,511,422,1209031.1800000002,1113262.76,2178.596399217221,460,426,426,93569.56000000001,203.41208695652176,34,7.39,5.023913043478261,0.01956521739130435
20241012,2024-10-12,2024,4,10,October,41,592,481,1528693.9200000002,1386638.3699999999,2342.294543918919,456,416,416,86498.14000000001,189.68890350877197,40,8.77,4.9714912280701755,0.07017543859649122
20241013,2024-10-13,2024,4,10,October,41,595,469,1514541.5699999998,1380471.5199999998,2320.120201680672,517,478,478,105354.82,203.78108317214702,39,7.54,5.056092843326886,0.027079303675048357
20241014,2024-10-14,2024,4,10,October,42,552,451,1375738.07,1247301.2899999998,2259.6037862318835,545,499,499,102938.16,188.87735779816515,46,8.44,4.715596330275229,0.060550458715596334
20241015,2024-10-15,2024,4,10,October,42,571,480,1385430.8900000001,1263552.62,2212.876742556918,486,446,446,93331.09,192.03927983539094,40,8.23,4.757201646090535,0.026748971193415638
20241016,2024-10-16,2024,4,10,October,42,574,475,1456630.9999999998,1333318.85,2322.8551393728226,531,483,483,101414.00999999998,190.98683615819206,48,9.04,4.890772128060264,0.06591337099811675
20241017,2024-10-17,2024,4,10,October,42,552,447,1322381.23,1211564.2499999998,2194.86277173913,508,464,464,103704.88999999998,204.1434842519685,44,8.66,5.041338582677166,0.05708661417322835
20241018,2024-10-18,2024,4,10,October,42,580,491,1353453.6099999999,1233346.6300000001,2126.459706896552,522,485,485,102452.13,196.26844827586208,37,7.09,4.7203065134099615,0.011494252873563218
20241019,2024-10-19,2024,4,10,October,42,588,479,1409485.1900000002,1272805.1600000001,2164.6346258503404,529,482,482,103769.9,196.162381852552,47,8.88,5.051039697542533,0.07372400756143667
20241020,2024-10-20,2024,4,10,October,42,557,460,1330621.8800000001,1197390.5599999998,2149.713752244165,504,468,468,102916.54999999999,204.19950396825394,36,7.14,5.174603174603175,0.0496031746031746
20241021,2024-10-21,2024,4,10,October,43,574,468,1422774.6700000002,1290046.99,2247.46862369338,516,471,471,104199.28999999998,201.93660852713174,45,8.72,5.00968992248062,0.07364341085271318
20241022,2024-10-22,2024,4,10,October,43,541,432,1286799.33,1172769.2500000002,2167.780499075786,494,448,448,96459.2,195.26153846153846,46,9.31,5.1417004048583,0.05263157894736842
20241023,2024-10-23,2024,4,10,October,43,566,467,1420493.5200000005,1285560.3400000003,2271.308021201414,515,469,469,97710.98000000001,189.7300582524272,46,8.93,5.0660194174757285,0.06019417475728155
20241024,2024-10-24,2024,4,10,October,43,581,493,1460998.23,1328036.2200000002,2285.7766265060245,522,479,479,98696.18999999999,189.07316091954021,43,8.24,4.840996168582375,0.06704980842911877
20241025,2024-10-25,2024,4,10,October,43,568,482,1351209.0899999999,1221965.1099999999,2151.347024647887,528,483,483,102501.25,194.1311553030303,45,8.52,4.931818181818182,0.02462121212121212
20241026,2024-10-26,2024,4,10,October,43,557,458,1392212.9600000002,1254652.2999999998,2252.5175942549367,474,433,433,88496.78,186.70206751054852,41,8.65,4.985232067510548,0.05907172995780591
20241027,2024-10-27,2024,4,10,October,43,570,455,1405176.77,1276780.71,2239.9661578947366,519,480,480,109120.83000000002,210.25208092485553,39,7.51,5.298651252408478,0.06551059730250482
20241028,2024-10-28,2024,4,10,October,44,566,476,1434365.96,1299167.3800000004,2295.348727915195,510,473,473,100243.19,196.55527450980392,37,7.25,4.911764705882353,0.0196078431372549
20241029,2024-10-29,2024,4,10,October,44,581,471,1528410.2799999998,1383324.2,2380.936660929432,520,475,475,102852.03999999998,197.79238461538458,45,8.65,4.9423076923076925,0.07115384615384615
20241030,2024-10-30,2024,4,10,October,44,586,486,1357264.1199999999,1239849.3099999998,2115.7838054607505,532,489,489,102081.97,191.8834022556391,43,8.08,4.956766917293233,0.05827067669172932
20241031,2024-10-31,2024,4,10,October,44,597,492,1565686.37,1429527.6899999992,2394.518743718592,509,472,472,95654.59000000001,187.92650294695483,37,7.27,5.013752455795678,0.03339882121807466
20241101,2024-11-01,2024,4,11,November,44,728,598,1864547.3700000003,1681371.58,2309.5763461538463,552,517,517,113123.14000000001,204.93322463768118,35,6.34,5.034420289855072,0.021739130434782608
20241102,2024-11-02,2024,4,11,November,44,713,573,1800219.9099999995,1637240.0200000005,2296.269312762974,653,605,605,124949.69,191.34715160796324,48,7.35,4.880551301684533,0.039816232771822356
20241103,2024-11-03,2024,4,11,November,44,688,567,1606764.2999999996,1467288.1800000002,2132.686308139535,640,598,598,120732.91,188.64517187500002,42,6.56,4.8453125,0.0234375
20241104,2024-11-04,2024,4,11,November,45,731,602,1894312.3599999996,1715809.2400000002,2347.208262653899,624,577,577,115864.5,185.68028846153845,47,7.53,4.645833333333333,0.04807692307692308
20241105,2024-11-05,2024,4,11,November,45,749,622,1924760.5499999998,1731644.0499999998,2311.9413217623496,649,594,594,127618.20999999999,196.63822804314327,55,8.47,5.021571648690292,0.08012326656394453
20241106,2024-11-06,2024,4,11,November,45,683,551,1676986.1400000001,1518137.6100000003,2222.749062957541,656,599,599,128595.38999999997,196.02955792682923,55,8.38,5.146341463414634,0.07317073170731707
20241107,2024-11-07,2024,4,11,November,45,694,558,1828756.2600000002,1654733.1599999997,2384.341729106628,644,589,589,121609.60000000003,188.83478260869572,54,8.39,4.928571428571429,0.08229813664596274
20241108,2024-11-08,2024,4,11,November,45,723,607,1922117.9899999998,1741044.0399999993,2408.083042876901,622,569,569,126023.39999999997,202.6099678456591,53,8.52,4.858520900321543,0.04340836012861737
20241109,2024-11-09,2024,4,11,November,45,715,589,1796281.8400000003,1624236.4400000004,2271.659356643357,627,579,579,120725.44,192.54456140350877,48,7.66,4.912280701754386,0.03189792663476874
20241110,2024-11-10,2024,4,11,November,45,702,574,1753759.0900000003,1585529.0399999996,2258.5883760683755,663,625,625,135115.78000000003,203.79453996983412,38,5.73,4.882352941176471,0.016591251885369532
20241111,2024-11-11,2024,4,11,November,46,695,565,1671531.04,1513740.74,2178.044230215827,647,601,601,131689.64,203.53885625965998,46,7.11,5.1375579598145285,0.027820710973724884
20241112,2024-11-12,2024,4,11,November,46,721,597,1745192.3800000004,1583998.17,2196.946144244105,646,593,593,125083.85,193.6282507739938,53,8.2,5.023219814241486,0.07585139318885449
20241113,2024-11-13,2024,4,11,November,46,729,596,1971962.6700000002,1772548.6600000004,2431.4796433470515,634,587,587,122532.33,193.26865930599368,46,7.26,5.05205047318612,0.031545741324921134
